amount,transaction_frequency,transaction_hour,location_mismatch,device_change,account_age_days,previous_transaction_count,failed_transaction_count,international_transaction,unusual_transaction,is_fraud
6573.0,5,14,0,0,296,13,0,0,0,0
7671.93,5,10,0,0,849,35,0,0,0,0
5606.38,7,8,0,0,220,8,0,0,0,0
11674.6,8,17,0,0,450,19,0,0,0,0
4855.5,6,5,0,0,117,8,0,0,0,0
6581.45,4,18,0,0,119,4,0,0,0,0
6025.99,7,9,0,0,427,23,1,0,0,0
4058.06,10,2,0,1,148,9,1,0,0,0
2615.42,7,19,0,0,423,20,2,0,0,0
40706.89,5,20,0,0,440,20,0,0,0,0
2830.05,8,13,0,0,907,40,0,0,0,0
2285.0,12,17,0,0,109,3,0,0,0,1
6863.75,9,3,1,0,94,7,0,0,0,0
5720.75,3,8,0,0,345,25,1,0,0,0
1091.39,5,8,1,0,696,28,0,0,0,0
13666.16,8,18,0,0,333,22,0,0,0,0
4047.3,4,8,0,0,1553,70,1,0,0,0
1464.21,3,17,0,0,417,23,0,0,0,0
14600.11,6,7,0,1,396,14,1,0,0,0
8313.83,6,14,0,0,257,16,1,0,0,0
1255.71,7,5,1,0,463,17,0,0,0,0
26296.28,6,13,0,0,681,33,0,0,1,0
8593.81,4,1,0,0,367,20,1,0,0,0
4401.95,5,17,0,0,638,33,0,0,0,0
21812.07,6,0,0,0,364,19,0,0,0,0
5215.02,6,23,0,0,102,9,0,0,0,0
4323.92,4,20,0,0,83,3,1,0,0,0
2297.78,3,13,0,0,528,27,0,0,0,0
7957.34,5,21,0,0,375,16,0,1,0,0
7162.42,9,19,0,0,665,31,0,0,1,0
4512.83,7,3,1,0,541,49,0,0,0,0
2018.31,5,17,0,1,82,7,0,0,0,0
5064.09,6,9,0,0,227,5,0,0,0,0
4147.25,2,20,0,0,153,4,0,0,0,0
1172.07,6,20,0,0,322,12,1,0,0,0
1020.64,4,22,0,0,301,19,2,0,0,0
7825.58,10,10,0,0,74,6,0,0,0,0
329.68,4,4,0,0,210,8,0,0,0,0
5461.13,5,3,0,0,211,14,0,0,0,0
2757.05,4,3,0,0,442,30,0,0,0,0
16452.73,4,23,0,0,311,16,1,1,0,0
2714.96,6,14,0,0,186,9,0,0,0,0
8599.71,6,8,0,0,163,9,0,0,0,0
2990.17,4,10,0,0,72,3,1,0,0,0
4982.8,8,4,1,0,526,29,0,1,1,1
9291.33,8,13,0,1,536,19,0,0,0,0
2800.19,3,10,0,0,707,37,2,0,0,0
12046.81,7,19,0,0,201,8,0,0,0,0
1646.33,5,0,0,0,848,51,1,0,0,0
5970.54,3,22,0,0,533,26,0,0,0,0
11188.48,5,1,0,0,579,30,0,0,0,0
8604.47,10,10,0,0,245,14,0,0,0,0
30225.61,1,8,0,0,232,7,1,0,0,0
2072.6,3,17,0,1,489,21,0,0,0,0
1119.74,9,15,0,0,723,42,0,0,0,0
1645.28,7,4,0,0,850,45,0,0,0,0
8607.96,11,11,0,0,774,38,0,0,0,0
7316.76,7,12,0,0,435,31,1,0,0,0
4925.87,4,11,0,0,116,9,0,0,0,0
1446.7,2,0,0,0,14,1,0,0,0,0
9574.58,1,4,0,1,562,24,0,0,0,0
1306.75,6,12,0,1,162,6,1,1,0,0
14170.95,5,6,0,0,1039,38,0,0,0,0
77453.92,3,13,0,0,756,40,2,0,0,1
6415.36,7,3,0,1,332,19,0,0,0,0
7967.36,10,17,0,0,358,18,0,0,0,0
2716.61,7,4,0,0,495,22,0,0,0,0
727.63,9,15,0,0,350,10,2,0,0,0
2433.97,4,20,0,1,518,27,0,0,0,0
1490.85,3,8,0,0,327,12,0,0,0,0
1046.28,9,3,0,0,230,12,0,0,1,0
24893.45,5,0,0,0,163,14,0,0,0,0
5842.2,3,8,1,0,241,13,1,0,0,0
6500.85,7,2,0,1,381,18,0,0,0,0
3264.88,6,21,0,0,151,10,0,0,0,0
3741.08,5,23,0,0,615,31,0,0,0,0
11667.36,7,23,0,0,383,20,0,1,0,0
4305.56,4,22,0,0,277,18,0,1,0,0
7560.51,8,14,0,0,146,13,0,0,0,0
3655.53,8,7,0,0,655,27,0,0,0,0
3158.48,4,10,0,0,825,34,0,0,0,0
1089.08,7,6,0,0,31,0,0,0,0,0
615.39,7,20,0,0,362,13,0,0,0,0
3423.57,4,10,0,0,733,41,0,0,0,0
4705.54,4,9,0,0,499,27,1,0,0,0
1228.89,5,16,0,1,83,5,0,0,0,0
4296.37,7,8,0,0,264,14,0,0,0,0
4692.65,9,8,0,0,131,4,0,0,0,0
514.91,6,5,0,0,150,5,0,0,0,0
1780.9,6,1,0,0,338,18,0,0,0,0
6682.61,2,0,1,1,459,21,0,0,0,0
6548.94,1,9,0,1,208,13,0,0,0,0
1402.94,4,23,0,0,315,13,0,0,0,0
5210.59,7,6,0,0,458,26,0,0,0,0
12362.31,2,15,0,0,86,3,1,0,0,0
9672.8,0,7,0,0,148,9,0,0,0,0
4042.89,6,7,0,0,171,10,0,0,1,0
2785.06,3,3,0,0,244,9,0,0,1,0
2370.02,5,13,0,0,268,19,1,0,0,0
7099.79,3,15,0,0,345,16,0,0,0,0
5405.13,4,8,0,0,209,6,1,0,0,0
8344.88,5,12,0,0,482,19,0,0,0,0
5073.94,4,11,0,0,223,10,1,0,0,1
10084.59,4,6,0,1,117,5,0,0,1,0
4888.26,3,16,0,0,189,9,1,1,0,0
9746.75,7,13,1,0,131,3,0,0,0,0
10623.49,2,1,0,0,41,0,0,0,0,0
1989.17,3,11,0,0,968,45,1,0,0,0
729.13,5,9,0,0,40,2,0,0,0,0
20816.33,7,19,0,0,234,8,0,0,1,0
5748.3,12,7,0,0,311,12,0,0,0,0
800.72,7,22,0,1,303,8,0,1,1,0
2178.04,8,14,0,0,35,0,2,0,0,0
9622.64,2,3,0,0,337,19,1,0,1,0
3362.11,11,9,0,0,653,30,0,0,1,0
2664.94,6,21,0,0,85,3,1,0,0,0
18049.66,12,6,0,0,331,19,1,0,0,0
1560.42,8,16,0,0,336,25,1,1,0,0
2001.89,4,18,0,0,281,14,0,0,0,0
5493.86,2,16,0,1,1058,56,0,0,0,0
6571.22,6,2,0,0,275,7,0,0,0,0
7305.21,8,8,0,0,195,8,0,0,0,0
11061.63,8,8,0,0,64,5,0,0,0,0
5423.94,5,8,0,1,718,39,1,0,1,1
7254.55,11,21,0,0,129,7,0,0,0,0
3431.63,7,0,0,0,369,30,0,1,0,0
4734.82,4,12,0,0,771,50,0,1,0,0
4951.94,10,23,0,0,432,15,0,0,0,0
5514.29,6,21,0,0,79,5,0,0,0,0
9629.05,7,14,0,0,499,21,0,0,1,0
7747.66,3,23,0,0,185,11,0,0,0,0
4648.11,8,9,0,0,472,24,1,0,0,0
1980.04,4,14,0,0,963,48,0,0,0,0
4758.42,5,13,0,0,444,24,0,0,0,0
4324.2,3,1,0,0,298,15,1,0,0,0
5394.75,6,0,0,1,21,1,2,0,0,0
40397.59,3,21,0,0,166,10,3,0,0,0
2633.92,5,4,0,0,123,4,1,0,0,0
6783.78,6,8,1,0,439,24,0,0,0,0
12944.96,5,14,0,0,741,31,0,0,0,0
4904.96,10,13,0,0,408,17,0,0,0,0
46066.68,7,12,0,0,333,20,0,0,0,0
3047.15,3,23,0,0,330,12,1,0,0,0
6149.27,4,18,0,0,289,15,0,0,0,0
2000.58,5,22,0,0,686,40,1,0,0,0
3129.02,3,15,0,0,523,29,0,1,0,0
5704.06,4,23,0,1,822,42,0,0,1,0
10366.18,9,14,0,1,769,37,0,0,0,0
6118.64,7,13,0,0,1168,51,0,0,0,0
15663.91,7,19,0,0,591,31,0,0,0,0
4044.18,3,20,0,0,532,33,0,0,0,0
3190.18,7,1,1,0,302,19,0,0,0,1
66435.39,3,21,0,0,341,18,0,0,0,0
6596.13,8,16,0,0,636,35,1,0,0,0
2165.74,6,21,0,0,248,16,0,0,1,0
2221.05,6,17,0,0,706,44,0,0,1,0
1732.5,5,22,0,0,299,8,1,0,0,0
11345.42,8,6,0,0,355,13,1,0,1,0
3089.06,4,4,0,0,918,57,0,0,0,0
5051.11,7,4,0,0,541,30,0,0,1,0
4173.42,3,6,0,0,364,11,0,0,0,0
9241.8,8,5,0,0,1080,52,1,0,0,0
1906.94,3,10,1,0,209,12,0,0,0,0
1516.91,9,4,0,0,172,13,0,0,0,0
5565.25,5,3,0,0,164,9,0,0,0,0
8110.86,11,12,0,0,397,22,1,0,0,0
6201.41,8,19,0,0,348,26,0,0,0,0
1979.39,5,3,0,0,447,29,1,1,0,0
8755.92,5,12,0,0,68,3,0,0,1,0
2113.58,8,15,0,0,75,3,0,0,0,0
2639.81,2,16,0,0,172,8,1,0,1,0
1730.29,11,2,0,0,398,24,0,0,1,0
16336.52,4,17,0,0,244,13,0,1,0,0
8378.48,6,0,0,0,125,6,0,0,0,0
8143.65,7,5,0,0,153,11,0,0,0,0
15478.56,7,7,0,1,555,30,0,0,0,0
74061.36,8,20,0,0,823,41,1,0,0,0
804.94,9,4,0,0,260,15,0,0,0,0
2125.2,6,18,0,0,129,10,1,0,0,0
2401.44,4,23,0,0,413,24,2,0,0,0
1899.19,5,23,0,0,1000,41,2,0,0,0
1513.86,6,7,1,0,367,22,1,0,0,0
3295.61,3,2,0,0,390,15,0,0,0,0
1317.37,4,5,0,0,306,11,1,0,0,0
6217.0,4,18,0,0,471,16,0,0,0,0
4683.02,4,4,0,1,390,18,0,0,0,0
7194.19,14,15,0,0,59,4,0,0,0,0
7388.86,8,8,0,0,463,18,0,0,0,0
8127.49,4,18,0,0,370,16,0,0,0,0
3061.29,3,14,0,0,140,12,2,0,0,0
37091.51,11,14,1,0,199,13,0,0,0,0
5621.93,8,18,0,1,89,1,1,0,0,0
690.57,2,22,0,0,513,30,0,0,0,0
1632.1,5,8,0,1,606,27,0,0,0,0
780.16,11,12,1,0,415,19,0,0,0,0
4524.83,6,15,0,0,252,12,0,0,0,0
3937.08,6,19,0,0,341,18,1,0,0,0
2783.81,7,11,0,0,407,22,0,0,0,0
33220.62,12,8,0,0,402,16,0,0,0,0
7700.06,8,20,0,0,548,36,0,0,0,0
9192.09,9,22,0,0,207,6,0,1,0,0
1752.72,7,13,0,0,369,22,0,0,0,0
1637.38,5,2,1,0,169,14,0,0,0,1
4613.79,5,6,0,0,514,20,0,0,0,0
5287.0,5,11,0,0,182,8,0,0,0,0
694.84,5,16,0,0,1081,51,2,0,0,0
3713.36,4,16,0,0,346,12,0,0,0,0
4510.09,3,19,0,1,249,9,1,0,0,0
3586.21,8,0,0,0,214,14,0,0,0,0
1971.62,1,11,1,0,342,17,1,0,0,0
2592.73,7,16,0,0,927,52,0,0,0,0
3726.19,6,23,0,0,144,9,0,0,0,0
4869.76,5,3,1,0,520,26,1,0,0,0
8142.0,3,21,0,0,174,9,1,0,0,0
13106.4,7,0,0,0,126,6,0,0,0,0
3313.14,3,4,0,0,449,18,0,0,0,0
2818.17,6,20,0,1,256,18,0,0,0,0
6888.82,6,18,1,0,325,20,0,0,0,0
8191.44,7,23,0,0,423,20,0,0,0,0
2880.73,10,14,0,0,927,53,0,1,0,0
9802.51,4,14,0,0,508,25,0,0,1,0
11844.1,5,12,1,0,256,7,0,0,0,0
16182.51,6,12,0,0,549,25,0,0,0,0
26326.23,10,12,0,0,110,7,0,0,0,0
1869.79,5,7,0,1,289,10,1,0,0,0
4509.3,5,20,0,0,227,12,0,1,0,0
4497.5,5,8,1,0,1208,75,0,0,0,0
4031.63,6,14,0,0,171,15,0,0,0,0
2323.28,8,16,0,0,505,18,0,0,0,1
1006.71,4,12,0,0,216,11,0,0,0,0
4878.92,8,14,0,0,162,8,1,0,0,0
2062.44,3,1,0,0,189,9,0,0,0,1
4846.41,6,7,0,0,365,18,0,0,0,0
2010.13,4,10,0,0,315,18,2,0,0,0
1480.81,5,9,0,0,254,12,0,1,0,0
5621.19,4,21,1,0,623,50,1,0,0,0
5171.52,6,21,0,0,275,9,1,0,0,0
7936.93,3,17,0,0,590,28,0,0,0,0
39571.47,6,8,0,0,331,14,0,0,0,0
5868.12,6,1,0,1,140,5,0,0,0,0
7223.41,10,18,0,0,356,17,1,0,0,0
1513.89,4,21,0,0,353,12,0,0,0,0
1227.94,2,11,0,0,1368,65,0,0,0,0
21651.49,4,19,0,0,767,39,1,0,0,0
1766.08,3,22,0,0,859,44,2,0,0,0
1565.65,7,13,0,0,314,17,0,0,0,0
4276.55,6,5,0,0,214,12,0,0,0,0
4063.53,3,0,0,0,279,8,0,0,0,0
1803.52,3,18,0,0,266,10,1,0,0,0
3278.12,8,13,1,0,602,26,0,0,0,0
15204.94,6,3,0,0,224,12,0,0,0,0
1986.26,9,1,0,0,554,28,0,0,0,0
1103.59,4,23,0,0,664,34,0,0,0,0
11413.97,7,7,0,0,471,19,0,0,0,0
7275.71,10,7,0,1,118,4,0,0,0,0
2391.03,5,15,0,0,450,21,1,0,0,0
914.0,5,8,0,0,107,5,1,0,0,0
2111.97,3,21,0,0,347,12,1,1,0,0
4210.33,4,16,0,0,284,12,0,0,0,0
14266.54,7,8,0,0,488,21,0,0,0,0
1577.22,2,6,0,0,242,12,0,0,0,0
4086.65,3,20,0,0,220,5,0,0,0,0
8735.45,3,14,1,0,245,12,0,0,0,0
411.06,3,22,0,0,260,14,0,0,0,0
12503.78,10,8,0,0,105,5,2,0,0,0
1363.14,2,0,0,0,684,34,1,0,0,0
6198.08,7,21,0,0,272,8,0,0,0,0
5691.24,4,5,0,0,555,29,0,0,0,0
13155.38,6,20,0,0,440,19,0,0,0,0
7715.02,9,17,0,0,282,17,0,0,0,0
412.7,8,5,0,1,233,14,0,1,0,0
2028.84,5,18,0,0,97,5,0,0,0,0
5106.17,2,1,0,0,203,5,2,0,0,0
3659.27,2,9,0,0,121,1,0,0,0,0
7169.64,8,8,0,0,152,6,0,0,1,0
9792.45,6,15,0,1,546,31,0,0,0,0
8171.86,4,12,0,1,236,6,0,0,0,0
3589.35,10,14,0,1,183,6,0,1,0,0
701.81,4,11,0,0,242,8,0,1,0,0
2820.07,4,17,0,0,120,8,0,0,0,0
6743.73,4,3,0,0,135,9,1,0,1,0
1494.51,8,17,0,0,593,26,0,0,0,0
8360.51,2,1,0,0,810,32,1,0,0,0
11030.21,5,2,0,0,318,20,0,0,0,0
5048.6,6,17,0,1,66,2,1,0,0,0
207.73,4,3,0,0,776,47,0,0,0,0
1238.82,6,18,0,1,1030,52,0,0,0,0
29324.81,7,3,0,0,398,20,0,1,0,0
2574.63,2,3,0,1,194,4,1,0,0,0
611.46,8,22,0,0,554,26,2,0,0,0
15294.48,6,4,0,0,306,11,0,0,0,0
4506.86,7,21,0,0,514,36,0,0,1,0
13425.89,8,8,0,1,84,3,0,0,1,0
5866.18,6,19,0,0,226,14,0,0,0,0
7034.34,12,22,1,0,116,7,0,0,0,0
6393.32,5,2,0,0,154,8,0,0,0,0
8932.83,5,7,0,0,80,3,0,0,0,0
43365.98,5,13,0,0,155,5,0,0,0,0
11742.93,6,20,0,0,676,33,1,0,0,0
915.67,5,4,0,0,171,8,0,0,0,0
6951.14,3,4,0,1,78,5,0,0,0,0
13925.55,2,8,0,0,169,7,1,0,0,0
14804.71,6,4,0,0,85,2,0,0,1,1
2902.7,4,6,0,0,328,18,0,0,0,0
14256.16,4,3,0,1,175,7,0,0,0,1
11245.71,9,19,0,0,263,9,0,0,0,0
58251.05,4,19,0,0,195,9,0,0,0,0
2100.64,6,3,1,0,263,16,0,0,0,1
2677.39,6,12,0,0,74,6,0,0,0,0
3274.37,7,15,0,0,161,9,0,0,0,0
2723.79,8,15,0,0,450,19,0,0,0,0
1826.18,8,23,0,0,478,21,0,0,0,0
280.71,1,15,0,0,275,16,0,1,0,0
2879.29,3,16,1,0,290,19,2,0,0,0
6434.04,12,0,0,0,57,1,0,0,0,0
2715.63,9,1,0,0,390,23,0,0,0,0
30803.43,7,14,1,0,671,29,0,0,0,1
4506.95,4,21,0,0,85,9,0,0,0,0
16171.88,5,9,0,0,528,33,0,0,0,0
5775.73,9,15,0,0,83,6,0,0,0,0
10161.97,5,5,0,0,322,13,0,1,0,0
5879.59,8,10,0,0,72,5,0,0,0,0
17479.51,10,18,0,1,95,3,1,0,0,0
4702.92,3,15,0,0,151,6,0,0,0,0
7303.59,4,2,0,0,131,8,0,0,0,0
6414.61,5,21,0,0,626,38,0,0,0,0
3333.29,7,22,0,0,339,20,0,0,0,0
6667.38,8,11,1,0,137,11,0,0,0,0
41538.93,2,8,0,0,452,18,0,1,0,0
3393.45,7,12,0,0,505,27,1,0,0,0
6764.64,9,19,0,0,404,15,0,1,0,0
15643.0,7,10,1,1,366,21,0,0,0,1
13908.47,16,0,0,1,369,17,1,0,0,0
4499.48,6,1,0,1,130,6,0,0,0,0
410.19,3,19,0,1,320,18,1,0,0,1
7455.47,7,18,1,0,628,24,0,1,0,0
483.25,3,18,0,0,888,52,1,0,0,0
19340.12,7,3,0,0,289,24,0,0,0,0
5268.36,2,4,0,0,186,6,0,0,0,0
12084.44,2,9,0,0,148,6,0,0,0,0
1804.23,7,5,0,0,597,25,1,0,0,0
941.52,1,9,0,0,148,5,0,0,0,0
5771.89,7,13,0,0,255,12,2,0,0,0
4300.11,4,6,0,0,252,13,0,0,0,0
2720.2,3,2,0,0,493,23,0,0,0,0
4839.96,2,9,0,0,386,24,1,0,0,0
70787.37,2,17,0,0,1026,45,0,0,0,0
10244.8,6,14,0,0,379,14,1,0,0,0
12701.8,3,7,0,0,610,28,0,0,0,0
10341.67,10,7,0,0,211,7,0,0,0,0
19525.22,8,14,0,0,381,20,0,1,0,0
3677.28,5,4,0,0,635,37,0,0,0,0
569.77,4,20,0,0,580,23,0,0,1,0
3682.75,2,20,0,1,100,3,0,0,0,0
10013.96,7,0,0,0,134,9,0,0,0,0
1686.14,4,23,0,0,390,15,2,0,0,0
3728.03,4,0,0,0,259,14,0,0,0,0
2226.6,4,11,0,0,309,22,1,0,0,0
19970.86,4,16,0,0,250,10,0,0,0,1
9409.33,5,7,0,0,551,35,0,0,0,0
8531.67,5,4,0,0,350,20,1,0,0,0
8280.03,9,1,0,0,275,11,1,0,0,0
4284.46,3,17,0,0,1249,54,0,0,0,0
5418.4,7,0,0,0,626,32,2,0,0,0
1359.42,6,11,0,0,720,36,0,0,0,0
499.48,14,9,0,1,123,8,1,0,0,0
5167.17,3,23,0,0,1309,65,0,0,1,0
6148.66,4,22,0,0,1206,51,1,1,0,0
14902.21,4,19,0,0,543,30,0,0,0,0
21404.06,7,17,0,0,343,14,0,0,0,0
21375.45,7,13,0,0,177,4,0,0,0,0
1639.22,7,8,0,1,583,32,1,0,0,0
3126.7,3,3,1,0,1051,48,0,1,0,0
7189.19,11,23,0,0,353,15,0,0,1,0
55932.71,8,9,0,0,134,4,1,0,1,0
19537.66,3,10,0,0,315,11,1,0,0,0
13621.4,8,3,0,0,220,11,0,0,0,0
3017.58,8,6,1,0,152,12,1,0,0,0
1838.67,4,15,1,0,77,6,0,0,0,0
9787.96,4,10,0,0,971,51,0,0,0,0
1479.32,6,14,1,1,762,52,0,0,0,0
3503.66,7,5,0,0,243,19,0,0,0,0
3964.85,6,1,0,0,35,2,0,0,0,0
21870.9,5,21,0,0,438,29,0,0,0,0
3119.11,2,10,0,0,807,42,0,0,0,0
387.9,7,8,0,0,1038,58,0,0,0,0
7364.63,5,6,0,0,433,25,0,0,1,0
2210.51,4,15,0,0,179,8,0,1,0,0
4640.75,7,13,0,0,390,18,0,0,0,0
4077.73,7,9,0,0,284,14,1,0,0,0
3382.25,4,22,0,0,254,12,0,0,0,0
9801.99,10,21,0,0,695,27,1,0,0,0
960.19,11,4,0,0,449,20,0,0,1,0
2651.78,4,15,0,0,104,9,0,0,0,0
8813.48,4,23,0,0,700,35,0,0,1,0
2406.47,8,11,0,0,973,47,0,0,0,0
889.97,7,0,0,0,170,14,0,1,0,0
8678.08,8,3,0,0,439,16,1,0,0,0
13671.86,8,16,0,0,277,12,1,0,0,0
4251.4,4,21,0,0,71,2,0,0,0,0
625.88,4,3,0,0,390,18,1,0,1,1
9008.91,10,13,0,0,563,36,1,0,0,0
845.66,6,11,0,0,392,15,0,0,0,0
6055.97,6,6,0,0,781,49,1,0,0,0
1830.85,9,15,0,0,372,19,1,0,0,0
1394.32,5,21,0,0,72,6,0,0,0,0
2858.61,6,5,0,0,192,13,0,0,0,0
3702.27,7,1,0,0,648,29,0,0,0,0
2335.06,8,8,0,0,20,3,0,0,0,0
8012.06,4,7,0,0,203,10,0,1,0,1
2846.74,6,17,0,0,381,11,0,0,0,0
11851.28,7,12,0,1,653,34,0,0,0,0
5890.95,6,0,0,0,837,44,0,0,0,0
2213.75,5,8,0,1,273,17,0,0,0,0
1870.69,8,17,0,0,327,13,0,0,1,0
856.2,5,11,0,0,214,5,0,0,0,0
5947.54,10,13,0,0,347,19,0,0,0,0
3119.45,10,6,0,1,119,6,0,0,0,0
414.8,4,7,1,0,458,19,0,0,0,0
2602.65,6,3,0,0,26,1,0,0,0,1
1806.17,10,1,0,0,427,22,0,0,0,0
21497.19,3,0,0,1,281,13,0,0,0,0
810.15,4,14,0,0,666,39,0,0,1,0
1052.21,3,3,0,0,553,31,0,0,0,0
13493.58,4,13,0,0,245,18,1,0,1,0
17270.64,7,22,0,0,530,32,0,0,0,0
2111.21,5,16,0,0,128,9,1,0,0,0
2363.54,4,13,0,0,81,3,0,0,0,0
8235.71,7,2,0,0,420,22,1,0,0,0
433.94,7,11,1,0,76,4,0,0,0,0
691.46,4,21,0,0,888,48,0,1,0,0
3358.56,3,9,0,0,56,1,0,0,0,0
20949.93,6,19,0,0,630,31,0,0,0,0
2876.33,5,17,0,0,281,17,0,0,0,0
4919.38,6,6,0,0,470,25,0,0,0,0
13818.86,6,3,0,0,353,23,2,0,0,0
36566.39,6,0,0,0,204,12,0,0,0,0
2497.76,9,6,0,0,178,9,0,0,0,0
4372.82,3,7,0,0,493,23,0,0,0,0
27503.13,7,15,0,0,673,39,1,0,0,0
970.49,4,13,1,0,388,21,1,0,0,0
12426.43,2,11,0,0,458,24,0,0,0,0
1606.29,5,17,0,0,369,19,0,0,0,0
4926.93,7,18,0,0,104,3,1,0,0,0
3489.04,5,17,0,0,112,3,1,0,0,1
1706.14,13,21,0,0,836,38,1,0,0,0
1663.86,6,8,0,0,281,11,0,0,0,0
5862.99,7,19,0,0,614,25,0,0,0,1
12034.58,9,10,0,0,234,17,3,0,0,0
3905.98,7,4,0,0,160,9,0,0,0,0
4770.06,9,3,0,0,230,7,0,0,0,1
7872.84,5,2,0,0,517,28,0,0,0,0
1683.08,3,22,1,0,175,5,1,0,0,0
9317.9,7,4,0,0,371,26,1,0,0,0
10090.43,8,20,0,0,462,22,0,0,0,0
60091.66,3,18,0,1,326,14,1,1,0,0
3053.05,4,10,0,0,365,9,0,0,0,0
2812.75,11,21,0,0,372,20,0,0,1,0
9594.7,9,21,0,0,172,4,1,1,0,0
10088.02,4,22,0,0,262,9,0,0,0,0
2604.28,5,11,0,0,163,13,0,0,0,0
2971.55,6,7,0,0,252,11,0,1,0,0
7639.83,3,1,0,0,548,34,0,0,0,0
1943.83,2,20,0,0,544,24,0,0,0,0
2949.72,6,20,0,1,376,21,0,0,0,0
4863.88,1,12,0,1,317,16,0,1,0,0
12039.39,5,1,0,0,442,21,0,0,0,0
2429.4,6,19,0,0,364,23,0,0,1,0
704.59,12,7,0,1,250,15,0,0,0,0
654.19,8,13,0,0,306,12,0,0,0,0
1262.17,2,15,0,1,131,4,0,0,0,0
1196.11,6,3,0,0,118,6,2,0,0,0
3810.02,7,1,0,1,762,39,0,0,0,0
1354.41,2,1,0,0,515,25,1,0,0,0
2202.27,1,23,0,0,211,10,1,0,0,0
2050.65,10,22,0,0,306,14,1,0,0,0
2862.62,19,10,0,0,237,7,0,0,0,0
16688.99,11,10,0,0,301,16,0,0,0,0
8620.92,4,9,0,0,522,22,1,0,0,0
4519.38,7,8,0,0,26,3,0,1,0,0
2804.48,8,13,0,0,427,21,0,1,0,0
2883.52,6,8,0,1,104,2,2,0,0,0
6171.8,9,14,0,0,1680,97,0,0,0,0
7975.81,7,9,0,0,604,23,1,0,0,0
1794.32,6,15,0,0,90,2,0,0,0,0
4612.29,6,22,0,0,93,9,0,0,0,0
583.11,9,4,0,0,187,11,0,0,0,0
5495.66,4,1,0,1,301,12,0,0,0,0
9529.52,12,12,0,0,176,3,0,0,0,0
3360.79,11,2,0,0,197,7,0,0,0,0
27351.51,8,5,0,0,35,1,0,0,0,0
1842.28,6,18,0,0,1249,56,1,0,0,0
5527.22,3,10,0,0,295,7,0,0,0,0
4290.57,9,13,0,0,918,37,0,0,1,0
4022.67,8,18,0,0,196,14,0,0,1,0
3966.65,8,3,0,0,1147,56,0,1,0,0
4949.81,5,11,0,0,459,25,0,0,1,0
10383.35,2,0,0,0,320,19,0,1,0,0
17636.68,9,11,0,0,821,33,0,0,0,0
4437.07,4,5,0,0,95,3,1,0,0,0
10049.88,7,21,1,0,308,9,0,1,0,0
2204.45,7,6,0,1,260,14,0,0,0,0
9565.86,4,4,0,0,607,29,1,0,0,0
2075.61,4,0,0,0,54,2,0,0,0,0
13235.53,10,3,0,0,219,9,1,0,0,0
40564.19,3,5,0,1,35,3,0,0,0,0
3935.98,6,5,0,0,230,10,0,0,0,0
496.44,10,17,0,0,727,29,1,0,0,0
2570.68,7,21,0,0,230,9,0,0,0,0
15242.99,10,20,0,0,158,7,0,0,0,0
7731.64,3,22,0,0,509,26,1,0,0,0
5703.95,8,21,0,0,168,10,1,0,0,0
12193.62,9,10,0,0,665,29,0,0,0,0
7218.87,7,9,0,0,893,47,0,0,1,0
15028.82,4,15,0,0,335,20,0,0,0,0
11152.55,11,7,0,0,449,29,0,1,0,0
20367.6,3,14,0,0,704,39,1,0,0,0
6366.44,5,23,1,1,327,15,2,0,0,0
10995.7,8,4,0,0,74,3,0,0,0,0
3271.07,9,18,0,0,753,53,0,0,0,0
2437.04,5,22,0,0,455,23,1,0,0,0
24508.31,5,12,0,1,248,7,0,0,0,0
5520.39,9,8,1,0,104,4,1,0,0,0
9945.55,7,6,1,0,230,12,0,0,0,0
5032.84,5,4,0,0,397,24,0,0,0,0
2473.73,5,7,0,0,432,16,0,0,0,0
4496.18,3,17,0,1,552,31,0,0,0,0
18694.68,7,12,0,0,786,38,0,0,0,0
7748.39,4,5,0,1,532,27,0,0,0,0
803.14,2,13,0,0,322,19,0,1,0,0
3585.87,3,19,0,0,197,10,0,0,0,0
26431.03,4,0,0,0,151,3,0,0,0,0
3591.06,4,0,0,0,584,30,0,0,0,0
734.74,9,23,0,1,307,19,0,0,0,0
29526.66,4,17,1,0,125,2,0,0,0,0
8798.99,5,13,0,0,435,25,0,0,0,0
4146.36,6,21,0,0,419,21,0,0,0,0
3067.39,5,14,0,0,1220,42,0,0,0,0
13126.02,4,12,0,1,39,1,1,0,1,0
2586.39,12,5,0,1,81,5,0,0,0,0
14020.23,8,19,0,0,44,2,1,0,0,0
7647.97,6,18,0,0,158,3,0,0,0,0
5679.86,5,7,0,0,302,11,0,0,0,0
5143.63,7,17,0,0,247,11,0,1,0,0
3733.24,3,17,0,0,839,48,0,0,0,0
12652.88,10,2,0,0,254,10,0,0,0,0
1871.8,6,3,0,1,51,1,0,0,0,0
878.38,4,14,0,0,1093,65,1,0,0,0
8220.94,7,14,0,0,587,27,0,0,0,0
8360.21,6,15,0,0,563,20,1,0,0,0
7188.52,8,8,0,0,105,6,1,0,0,0
6685.71,8,20,0,0,347,16,0,1,0,0
3227.49,6,10,0,0,737,19,0,0,1,0
9774.02,0,4,0,0,646,24,2,0,0,0
4249.01,11,2,1,0,170,6,0,0,0,0
2732.27,5,21,0,0,303,20,0,1,0,0
3255.52,11,16,0,0,648,33,2,0,0,0
